product_id,id_web,price,total_sales,post_title,z_score
5906,15857,19.8,0,Domaine de Montbourgeau L'Etoile En Banode 2016,0.45641487495667826
5907,12882,17.7,0,Domaine de Montbourgeau Vin de Paille 2013,0.5319258552731381
5912,15227,57.0,0,Kingsbarns Distillery Lowland Single Malt Whisky,0.8812082049348952
5913,10014,36.0,0,Darnley's London Dry Gin Original,0.12609840177029727
5914,14265,36.0,1,Darnley's London Dry Gin Spiced,0.12609840177029727
5922,15343,48.5,17,Albert Mann Pinot Noir Clos de la Faille 2017,0.5755685227016055
5925,15351,49.5,2,Albert Mann Riesling Grand Cru Furstentum 2017,0.6115261323761102
5930,16323,14.1,1,Borie La Vitarèle Languedoc Blanc Le Grand Mayol 2019,0.6613732501013548
5932,523,59.9,0,Cognac Normandin Mercier VFC,0.9854852729909587
5950,15432,46.0,5,Domaine de Vaccelli AOP Ajaccio Rouge Granit 2016,0.4856744985153439
5951,16472,74.5,0,Domaine de Vaccelli AOP Ajaccio Rouge Granit 174 2017,1.5104663742387268
5956,15895,17.2,0,Clos du Prieur Terrasses du Larzac 2018,0.5499046601103904
5958,15577,8.7,0,Domaine Labranche Laffont Madiran Tradition 2016,0.85554434234368
5959,15766,15.4,0,Domaine Labranche Laffont Madiran Vieilles Vignes 2015,0.6146283575244988
5960,15892,12.7,0,Domaine Labranche Laffont Pacherenc du Vic-Bilh Sec 2017,0.7117139036456614
5962,16326,30.0,0,Camin Larredya Jurançon Moelleux Au Capcéu 2018,0.08964725627673072
5963,15574,13.5,0,Domaine de l'Ancienne Cure Bergerac Blanc Sec L'Abbaye 2016,0.6829478159060577
5964,13662,16.3,3,Domaine de l'Ancienne Cure Pécharmant L'Abbaye 2015,0.5822665088174446
5967,11669,56.3,0,Zind-Humbrecht Gewurztraminer Clos Windsbuhl 2012,0.8560378781627418
5968,13215,71.5,0,Zind-Humbrecht Pinot Gris Clos Windsbuhl 2013,1.4025935452152127
5969,13211,69.0,0,Zind-Humbrecht Riesling Clos Windsbuhl 2014,1.3126995210289512
6035,15342,17.9,1,Zind-Humbrecht Muscat Turckheim 2016,0.5247343333382372
6038,15318,48.5,0,I Fabbri Chianti Classico Gran Selezione 2015,0.5755685227016055
6041,13073,71.7,0,Château de Vaudieu Châteauneuf-du-Pape Amiral G 2015,1.4097850671501138
6042,16159,8.5,18,Domaine La Croix Belle Côtes de Thongue Rosé Les Grillons 2019,0.862735864278581
6047,16264,10.9,38,Château de La Liquière Faugères L'Ampoule 2019,0.7764376010597698
6049,14899,21.8,3,Christophe Pichon Saint-Joseph Blanc 2017,0.3844996556076689
6050,15134,38.5,0,Christophe Pichon Condrieu 2017,0.21599242595655893
6070,16133,9.3,1,Borie La Vitarèle Pays d'Hérault Les Cigales 2019,0.8339697765389772
6072,16028,13.6,9,Clos du Mont-Olivet Côtes-du-Rhône Blanc 2019,0.6793520549386072
6073,15951,24.5,0,Jacqueson Rully Rouge 1er Cru Les Preaux 2018,0.28741410948650636
6093,15487,12.6,1,Château de Villeneuve Saumur-Champigny 2017,0.7153096646131117
6094,15486,13.4,0,Château de Villeneuve Saumur-Champigny Clos de la Bienboire 2018,0.6865435768735082
6095,15489,29.8,0,Château de Villeneuve Saumur-Champigny Le Grand Clos 2017,0.09683877821163162
6101,14089,36.9,0,Stéphane Tissot Arbois Blanc La Mailloche 2016,0.1584602504773514
6103,14100,40.7,0,Stéphane Tissot Arbois Trousseau Amphore 2017,0.2950991672404693
6104,14092,33.2,0,Stéphane Tissot Arbois Blanc Savagnin 2015,0.02541709468168431
6105,14090,34.8,7,Stéphane Tissot Côtes du Jura Sursis 2017,0.08294927016089157
6106,14106,74.8,0,Stéphane Tissot Château-Chalon 2011,1.5212536571410782
6107,14101,62.4,0,Stéphane Tissot Arbois Vin Jaune En Spois 2011,1.0753792971772203
6108,14797,46.0,0,Gilles Robin Cornas 2016,0.4856744985153439
6109,15201,39.2,1,Gilles Robin Saint-Joseph Rouge André Péalat 2010,0.2411627527287123
6127,14573,10.6,0,Moulin de Gassac IGP Pays d'Hérault Rouge Mazet du Levant 2017,0.7872248839621211
6128,14569,10.6,3,Moulin de Gassac IGP Pays d'Hérault Blanc Faune 2017,0.7872248839621211
6129,14570,5.2,0,Moulin de Gassac IGP Pays d'Hérault Guilhem Blanc 2017,0.9813959762044464
6137,15834,46.0,2,Domaine de Vaccelli Ajaccio Blanc Sirocco 2017,0.4856744985153439
6204,14604,31.0,7,Domaine Giudicelli Muscat du Cap Corse 2016,0.05368964660222605
6205,16565,20.2,0,Domaine Giudicelli Vin de France Corail Rouge 2019,0.44203183108687644
6206,16580,25.2,41,Domaine Giudicelli Patrimonio Blanc 2019,0.2622437827143531
6207,16077,25.2,37,Domaine Giudicelli Patrimonio Rouge 2016,0.2622437827143531
6221,16096,23.5,0,Planeta Sicilia Eruzione 1614 2017,0.32337171916101104
6222,7032,26.4,0,Planeta Sicilia Passito di Noto 2016,0.21909465110494755
6223,15324,26.7,6,Planeta Sicilia Chardonnay 2017,0.20830736820259613
6225,15162,20.4,4,Le Pas de l'Escalette IGP Hérault Ze Cinsault 2017,0.4348403091519755
6226,15161,20.4,0,Le Pas de l'Escalette Terrasses du Larzac Le Pas de D. 2017,0.4348403091519755
6227,15163,40.2,1,Le Pas de l'Escalette Terrasses du Larzac Les Frieys 2017,0.27712036240321697
6278,16273,9.0,5,Borie de Maurel Minervois Rouge Esprit d'Automne 2019,0.8447570594413286
6279,16247,45.9,0,Borie de Maurel Minervois Rouge Maxime 2003,0.4820787375478934
6280,15654,10.4,0,Borie de Maurel Minervois Blanc La Belle Aude 2018,0.7944164058970221
6299,15710,78.0,0,Lucien Boillot Gevrey Chambertin 1er Cru Les Cherbaudes 2017,1.636318008099493
6301,15745,40.5,0,Borie La Vitarèle Saint-Chinian Midi Rouge 2015,0.2879076453055682
6325,15678,27.9,0,Tempier Bandol Blanc 2018,0.16515823659319057
6328,15810,22.4,0,Le Pas de l'Escalette IGP Pays d'Hérault Les Clapas Blanc 2018,0.36292508980296617
6567,15779,28.4,0,"Decelle-Villa Côte de Nuits Villages ""Aux Montagnes"" 2014",0.14717943175593823
6568,15707,72.0,0,Decelle-Villa Chambolle-Musigny 2017,1.4205723500524652
6569,15705,29.0,3,Decelle-Villa Chorey-Lès-Beaune 2016,0.12560486595123538
6570,15706,29.2,0,Decelle-Villa Marsannay Les Longeroies 2015,0.11841334401633447
6572,15704,44.0,0,Decelle-Villa Saint-Aubin 1er Cru Sous Roche Dumay 2015,0.4137592791663346
6573,15473,68.3,1,Marc Colin Et Fils Chassagne-Montrachet 1er Cru Les Champs Gain 2017,1.2875291942567977
6575,15479,41.8,0,Marc Colin Et Fils Saint-Aubin 1er Cru La Chatenière 2017,0.3346525378824242
6578,15647,40.0,7,Saumaize-Michelin Pouilly-Fuissé Ampélopsis 2016,0.2699288404683159
6584,15769,13.5,0,La Préceptorie Côtes du Roussillon Blanc Coume Marie 2018,0.6829478159060577
6585,15434,19.0,0,La Préceptorie Côtes du Roussillon Blanc Terres Nouvelles 2018,0.485180962696282
6592,15764,24.4,0,Domaine de la Monardière Vacqueyras Blanc Galéjade 2018,0.2910098704539569
6615,16071,32.8,0,Clos du Mont-Olivet Châteauneuf-du-Pape 2018,0.011034050811882242
6616,15781,15.4,1,Clos du Mont-Olivet Lirac Rouge 2017,0.6146283575244988
6617,16031,9.9,6,Clos du Mont-Olivet Vins de Pays du Gard Rive Droite 2018,0.8123952107342745
6618,15539,13.5,0,Clos du Mont-Olivet Vins de Pays du Gard Confluence 2017,0.6829478159060577
6620,16046,51.0,0,Domaine de La Tour Du Bon Bandol Rouge Saint Ferréol 2005,0.6654625468878672
6621,15204,35.2,3,Thierry Germain Saumur-Champigny La Marginale 2018,0.09733231403069363
6622,15205,42.2,0,Thierry Germain Saumur-Champigny Les Mémoires 2018,0.34903558175222626
6626,15790,33.2,0,Weingut Besson-Strasser Zürich Räuschling 2018,0.02541709468168431
6627,15791,41.8,1,Weingut Besson-Strasser Zürich Fumé 2017,0.3346525378824242
6628,15792,32.2,0,Weingut Besson-Strasser Zürich Blauer Zweigelt 2016,0.010540514992820351
6629,15793,37.7,1,Weingut Besson-Strasser Zürich Pinot Noir Cholfirst 2017,0.1872263382169553
6631,15795,47.2,0,Weingut Besson-Strasser Zürich Pinot Noir Albi 2016,0.5288236301247496
6632,15794,52.7,1,Weingut Besson-Strasser Zürich Pinot Noir Chlosterberg 2016,0.7265904833345253
6635,15763,22.4,1,Domaine de la Monardière Vacqueyras Vieilles Vignes 2016,0.36292508980296617
6663,16152,50.4,0,Catherine et Claude Maréchal Pommard La Chanière 2017,0.6438879810831644
6664,15661,35.6,0,Catherine et Claude Maréchal Savigny-Lès-Beaune Rouge 2017,0.11171535790049546
6665,16068,27.7,1,Domaine Hauvette IGP Alpilles Jaspe 2017,0.17234975852809145
6666,16067,48.5,0,Domaine Hauvette IGP Alpilles Dolia 2013,0.5755685227016055
6738,8193,15.4,3,Emile Boeckel Crémant Chardonnay Extra Brut 2016,0.6146283575244988
6751,16144,46.5,0,Château Simone Palette Blanc 2017,0.5036533033525962
6753,15256,46.5,0,Château Simone Palette Rouge 2015,0.5036533033525962
6884,15735,46.5,0,Domino Romano Ribera del Duero RDR 2015,0.5036533033525962
6886,14897,42.0,0,Gratavinum Priorat GV5 2011,0.34184405981732524
6887,15736,21.8,0,Gratavinum Priorat 2?r 2017,0.3844996556076689
6920,15740,50.5,0,Château Jean Faure Saint-Emilion Grand Cru 2015,0.6474837420506149
6926,15845,49.9,1,Château Jean Faure Saint-Emilion Grand Cru 2016,0.625909176245912
6928,15741,19.0,2,Le Cèdre de Jean Faure Saint-Emilion 2016,0.485180962696282
6930,16135,8.4,5,Mouthes Le Bihan Côtes de Duras L'Aimé Chai 2015,0.8663316252460315
7023,15891,27.5,0,Camin Larredya Jurançon Sec La Virada 2018,0.17954128046299236
7025,15887,69.0,0,Domaine Jamet Côte Rôtie Fructus Voluptas 2018,1.3126995210289512
7247,13127-1,54.8,0,Clos du Mont-Olivet Châteauneuf-du-Pape 2007,0.8021014636509848
7338,16230,16.3,0,Domaine Saint-Nicolas Vin de France Blanc Les Clous 2019,0.5822665088174446
